Trait1	Trait2	RatioModified1	RatioModified2	OverlapProteins	OverlapProteoforms	Type
AntidepressiveAgents	PartialThromboplastinTime	0.392857	0.307692	1	0	sep
AntidepressiveAgents	PlateletFunctionTests	0.392857	0.321212	1	0	sep
AntidepressiveAgents	PrecursorCellLymphoblasticLeukemia_Lymphoma	0.392857	0.307692	1	0	sep
AntidepressiveAgents	Prostate_SpecificAntigen	0.392857	0.230769	2	0	sep
AntidepressiveAgents	PsychotropicDrugs	0.392857	0.25	1	0	sep
AntidepressiveAgents	RespiratoryFunctionTests	0.392857	0.179487	1	0	sep
AntidepressiveAgents	RestlessLegsSyndrome	0.392857	0	1	0	sep
AntidepressiveAgents	Schizophrenia	0.392857	0.396783	1	0	sep
AntidepressiveAgents	SerotoninUptakeInhibitors	0.392857	0.0909091	3	0	sep
AntidepressiveAgents	Sertraline	0.392857	0	1	0	sep
AntidepressiveAgents	SexualDysfunctionsPsychological	0.392857	0.25	2	0	sep
AntidepressiveAgents	Stroke	0.392857	0.178571	1	0	sep
AntidepressiveAgents	ThyroidGland	0.392857	0	2	0	sep
AntidepressiveAgents	ThyroidHormones	0.392857	0.0232558	2	0	sep
AntidepressiveAgents	Thyrotropin	0.392857	0.125	2	0	sep
AntidepressiveAgents	UricAcid	0.392857	0.325581	2	0	sep
AntidepressiveAgents	VisionDisorders	0.392857	0	1	0	sep
AntidepressiveAgents	gamma_Glutamyltransferase	0.392857	0.153846	2	0	sep
AntidepressiveAgents	thyroidmicrosomalantibodies	0.392857	0.142857	2	0	sep
Aorta	AlzheimerDisease	0.619048	0.246154	2	0	sep
Aorta	AmyloidosisCerebralwithSpongiformEncephalopathy	0.619048	0.125	1	0	sep
Aorta	Asthma	0.619048	0.229885	1	2	opo
Aorta	AxialLengthEye	0.619048	0	1	0	sep
Aorta	BirthWeight	0.619048	0	1	0	sep
Aorta	BloodPressure	0.619048	0.289116	1	0	sep
Aorta	BodyHeight	0.619048	0.339093	1	0	sep
Aorta	BodyMassIndex	0.619048	0.365989	2	0	sep
Aorta	BoneDensity	0.619048	0.231405	1	0	sep
Aorta	Brain	0.619048	0.28	1	0	sep
Aorta	CarcinomaSquamousCell	0.619048	0.258065	1	0	sep
Aorta	Chin	0.619048	0.0833333	1	0	sep
Aorta	Cholesterol	0.619048	0.231527	1	0	sep
Aorta	CholesterolHDL	0.619048	0.253472	1	0	sep
Aorta	CholesterolLDL	0.619048	0.366102	1	0	sep
Aorta	Citalopram	0.619048	0	1	0	sep
Aorta	CoronaryArteryDisease	0.619048	0.5	1	0	sep
Aorta	CoronaryDisease	0.619048	0.338983	1	0	sep
Aorta	DepressiveDisorder	0.619048	0.152778	1	0	sep
Aorta	DiabetesMellitusType2	0.619048	0.149425	1	0	sep
Aorta	Echocardiography	0.619048	0.349398	1	0	sep
Aorta	EsophagealNeoplasms	0.619048	0.230769	1	0	sep
Aorta	Head	0.619048	0	1	0	sep
Aorta	HeartRate	0.619048	0.272727	1	0	sep
Aorta	Hip	0.619048	0.439114	1	0	sep
Aorta	Insulin	0.619048	0.0882353	1	0	sep
Aorta	InsulinResistance	0.619048	0.135135	1	0	sep
Aorta	Longevity	0.619048	0.26087	1	2	opo
Aorta	MitralValveProlapse	0.619048	0	1	0	sep
Aorta	MoodDisorders	0.619048	0.166667	1	0	sep
Aorta	MyocardialInfarction	0.619048	0.418182	1	2	opo
Aorta	Odontogenesis	0.619048	0.166667	1	0	sep
Aorta	ParkinsonDisease	0.619048	0.276596	1	0	sep
Aorta	PolychlorinatedBiphenyls	0.619048	0.357143	1	2	opo
Aorta	PolycysticOvarySyndrome	0.619048	0.366667	1	0	sep
Aorta	ReceptorsTumorNecrosisFactorTypeII	0.619048	0.857143	1	0	sep
Aorta	Schizophrenia	0.619048	0.396783	1	0	sep
Aorta	ToothEruption	0.619048	0.0769231	1	0	sep
Aorta	TumorNecrosisFactors	0.619048	0.8	1	2	opo
Aorta	WaistCircumference	0.619048	0.571429	1	0	sep
Aorta	lipoproteinA_I	0.619048	0.227273	1	2	opo
ArthritisJuvenile	3_hydroxy_1_methylpropylmercapturicacid	0.444444	0.166667	1	0	sep
ArthritisJuvenile	Acute_On_ChronicLiverFailure	0.444444	0	1	0	sep
ArthritisJuvenile	Agranulocytosis	0.444444	0.0169492	1	0	sep
ArthritisJuvenile	AlkalinePhosphatase	0.444444	0.1875	1	0	sep
ArthritisJuvenile	Alopecia	0.444444	0.210526	1	0	sep
ArthritisJuvenile	Antigens	0.444444	0	1	0	sep
ArthritisJuvenile	ArthritisPsoriatic	0.444444	0.0181818	1	0	sep
ArthritisJuvenile	AtrialNatriureticFactor	0.444444	0	1	0	sep
ArthritisJuvenile	BipolarDisorder	0.444444	0.313253	1	0	sep
ArthritisJuvenile	BreastNeoplasms	0.444444	0.298319	1	0	sep
ArthritisJuvenile	C_ReactiveProtein	0.444444	0.11194	1	0	sep
ArthritisJuvenile	Chin	0.444444	0.0833333	1	0	sep
ArthritisJuvenile	Cholesterol	0.444444	0.231527	1	0	sep
ArthritisJuvenile	CholesterolHDL	0.444444	0.253472	1	0	sep
ArthritisJuvenile	CholesterolLDL	0.444444	0.366102	1	0	sep
ArthritisJuvenile	ColorectalNeoplasms	0.444444	0.296296	1	0	sep
ArthritisJuvenile	DepressiveDisorder	0.444444	0.152778	1	0	sep
ArthritisJuvenile	DermatitisAtopic	0.444444	0.110092	1	0	sep
ArthritisJuvenile	Education	0.444444	0.317881	1	0	sep
ArthritisJuvenile	Electrocardiography	0.444444	0.3	1	0	sep
ArthritisJuvenile	Emotions	0.444444	0.0909091	1	0	sep
ArthritisJuvenile	Epilepsy	0.444444	0.105263	1	0	sep
ArthritisJuvenile	Epstein_BarrVirusNuclearAntigens	0.444444	0	1	0	sep
ArthritisJuvenile	Exanthema	0.444444	0.181818	1	0	sep
ArthritisJuvenile	Eyebrows	0.444444	0.171429	1	0	sep
ArthritisJuvenile	FattyAcidsOmega_6	0.444444	0	1	0	sep
ArthritisJuvenile	Fenofibrate	0.444444	0.0625	1	0	sep
ArthritisJuvenile	Fibrinogen	0.444444	0.204819	1	0	sep
ArthritisJuvenile	ForcedExpiratoryVolume	0.444444	0.181818	1	0	sep
ArthritisJuvenile	GastrointestinalMicrobiome	0.444444	0.240506	1	0	sep
ArthritisJuvenile	GravesDisease	0.444444	0.133333	1	0	sep
ArthritisJuvenile	HIV_1	0.444444	0.0512821	2	0	sep
ArthritisJuvenile	HepatitisBChronic	0.444444	0.151515	1	0	sep
ArthritisJuvenile	HepatitisC	0.444444	0	1	0	sep
ArthritisJuvenile	HodgkinDisease	0.444444	0.108108	1	0	sep
ArthritisJuvenile	Hypertriglyceridemia	0.444444	0.214286	1	0	sep
ArthritisJuvenile	IL1RL1proteinhuman	0.444444	0.125	1	0	sep
ArthritisJuvenile	ImmunoglobulinA	0.444444	0.25	1	0	sep
ArthritisJuvenile	ImmunoglobulinG	0.444444	0	1	0	sep
ArthritisJuvenile	Immunoglobulins	0.444444	0.333333	1	0	sep
ArthritisJuvenile	Interleukin_2ReceptoralphaSubunit	0.444444	0	1	0	sep
ArthritisJuvenile	Leprosy	0.444444	0.0425532	3	0	sep
ArthritisJuvenile	LeukocyteCount	0.444444	0.117647	1	0	sep
ArthritisJuvenile	Lithium	0.444444	0.3	1	0	sep
ArthritisJuvenile	LiverCirrhosisBiliary	0.444444	0.216667	3	0	sep
ArthritisJuvenile	LiverDiseases	0.444444	0.2	1	0	sep
ArthritisJuvenile	MeanPlateletVolume	0.444444	0.236842	1	0	sep
ArthritisJuvenile	MentalCompetency	0.444444	0.214286	1	0	sep
ArthritisJuvenile	Methotrexate	0.444444	0	1	0	sep
ArthritisJuvenile	Microbiota	0.444444	0.333333	1	0	sep
ArthritisJuvenile	Neuroblastoma	0.444444	0.0833333	1	0	sep
ArthritisJuvenile	OligoclonalBands	0.444444	0	1	0	sep
ArthritisJuvenile	ParkinsonDisease	0.444444	0.276596	2	0	sep
ArthritisJuvenile	PeripheralArterialDisease	0.444444	0	1	0	sep
ArthritisJuvenile	PeripheralNervousSystemDiseases	0.444444	0.166667	2	0	sep
ArthritisJuvenile	PlateletAggregation	0.444444	0.5	1	0	sep
ArthritisJuvenile	PlateletCount	0.444444	0.150943	1	0	sep
ArthritisJuvenile	PlateletFunctionTests	0.444444	0.321212	4	0	sep
ArthritisJuvenile	PolycysticOvarySyndrome	0.444444	0.366667	1	0	sep
ArthritisJuvenile	Pulse	0.444444	0.153846	1	0	sep
ArthritisJuvenile	ReverseTranscriptaseInhibitors	0.444444	0.103448	2	0	sep
ArthritisJuvenile	Schizophrenia	0.444444	0.396783	1	0	sep
ArthritisJuvenile	SclerodermaSystemic	0.444444	0.205882	1	0	sep
ArthritisJuvenile	SexHormone_BindingGlobulin	0.444444	0.659091	1	0	sep
ArthritisJuvenile	Smoking	0.444444	0.258824	1	0	sep
ArthritisJuvenile	Staphylococcusaureus	0.444444	0	1	0	sep
ArthritisJuvenile	Stroke	0.444444	0.178571	1	0	sep
ArthritisJuvenile	Testosterone	0.444444	0	1	0	sep
ArthritisJuvenile	Thioamides	0.444444	0	1	0	sep
ArthritisJuvenile	Toluene24_Diisocyanate	0.444444	0.357143	1	0	sep
ArthritisJuvenile	Triglycerides	0.444444	0.279279	1	0	sep
ArthritisJuvenile	UricAcid	0.444444	0.325581	1	0	sep
ArthritisJuvenile	VaccinePotency	0.444444	0.49375	1	0	sep
ArthritisJuvenile	VascularEndothelialGrowthFactors	0.444444	0.25	1	0	sep
ArthritisJuvenile	VenousThromboembolism	0.444444	0.125	1	0	sep
ArthritisJuvenile	Vitiligo	0.444444	0.0862069	1	0	sep
ArthritisJuvenile	Waist_HipRatio	0.444444	0.166667	1	0	sep
ArthritisJuvenile	lamotrigine	0.444444	0.181818	1	0	sep
Asparaginase	Age_RelatedHearingImpairment1	0.5	0.234375	1	0	sep
Asparaginase	BodyWeightChanges	0.5	0	1	0	sep
Asparaginase	CircadianRhythm	0.5	0.0857143	1	0	sep
Asparaginase	Crown_RumpLength	0.5	0.5	1	0	sep
Asparaginase	DeathSuddenCardiac	0.5	0.142857	1	0	sep
Asparaginase	Hypersensitivity	0.5	0.309524	1	0	sep
Asparaginase	PrecursorCellLymphoblasticLeukemia_Lymphoma	0.5	0.307692	1	0	sep
Asparaginase	Schizophrenia	0.5	0.396783	1	0	sep
AttentionDeficitDisorderwithHyperactivity	AcquiredImmunodeficiencySyndrome	0.272727	0.0263158	1	0	sep
AttentionDeficitDisorderwithHyperactivity	AffectiveDisordersPsychotic	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Age_RelatedHearingImpairment1	0.272727	0.234375	1	0	sep
AttentionDeficitDisorderwithHyperactivity	AlopeciaAreata	0.272727	0.142857	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Anti_NeutrophilCytoplasmicAntibody_AssociatedVasculitis	0.272727	0.08	1	0	sep
AttentionDeficitDisorderwithHyperactivity	AntineoplasticAgents	0.272727	0.105263	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Asthma	0.272727	0.229885	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Attention	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	BodyHeight	0.272727	0.339093	2	0	sep
AttentionDeficitDisorderwithHyperactivity	BoneDensity	0.272727	0.231405	1	0	sep
AttentionDeficitDisorderwithHyperactivity	BronchodilatorAgents	0.272727	0.172932	1	0	sep
AttentionDeficitDisorderwithHyperactivity	CarcinomaHepatocellular	0.272727	0.0740741	1	0	sep
AttentionDeficitDisorderwithHyperactivity	CognitionDisorders	0.272727	0.230769	1	0	sep
AttentionDeficitDisorderwithHyperactivity	CognitiveDysfunction	0.272727	0.212121	1	0	sep
AttentionDeficitDisorderwithHyperactivity	CrohnDisease	0.272727	0.254826	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Cytokines	0.272727	0.571429	1	0	sep
AttentionDeficitDisorderwithHyperactivity	DiabetesMellitusType1	0.272727	0.264706	1	0	sep
AttentionDeficitDisorderwithHyperactivity	ErythrocyteCount	0.272727	0.27907	1	0	sep
AttentionDeficitDisorderwithHyperactivity	ForcedExpiratoryVolume	0.272727	0.181818	1	0	sep
AttentionDeficitDisorderwithHyperactivity	GiantCellArteritis	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	GlomerulonephritisIGA	0.272727	0.09375	2	0	sep
AttentionDeficitDisorderwithHyperactivity	HearingLoss	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	HepatitisBChronic	0.272727	0.151515	1	0	sep
AttentionDeficitDisorderwithHyperactivity	HepatitisCChronic	0.272727	0.208333	1	0	sep
AttentionDeficitDisorderwithHyperactivity	HodgkinDisease	0.272727	0.108108	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Hypertension	0.272727	0.0857143	3	0	sep
AttentionDeficitDisorderwithHyperactivity	ImmunoglobulinE	0.272727	0.153846	1	0	sep
AttentionDeficitDisorderwithHyperactivity	ImmunoglobulinG	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Immunoglobulins	0.272727	0.333333	1	0	sep
AttentionDeficitDisorderwithHyperactivity	InflammatoryBowelDiseases	0.272727	0.301471	1	0	sep
AttentionDeficitDisorderwithHyperactivity	InfluenzaAVirusH1N1Subtype	0.272727	0.209302	1	0	sep
AttentionDeficitDisorderwithHyperactivity	KidneyDiseases	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	LeukemiaLymphocyticChronicB_Cell	0.272727	0.191176	1	0	sep
AttentionDeficitDisorderwithHyperactivity	LipoproteinsVLDL	0.272727	0.196429	1	0	sep
AttentionDeficitDisorderwithHyperactivity	LungVolumeMeasurements	0.272727	0.219178	1	0	sep
AttentionDeficitDisorderwithHyperactivity	LupusErythematosusSystemic	0.272727	0.255605	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Menarche	0.272727	0.189394	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Monocytes	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	MotionSickness	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	MultipleMyeloma	0.272727	0.153846	1	0	sep
AttentionDeficitDisorderwithHyperactivity	MultipleSclerosis	0.272727	0.114286	2	0	sep
AttentionDeficitDisorderwithHyperactivity	MyopiaDegenerative	0.272727	0.173913	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Narcolepsy	0.272727	0.323529	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Odontogenesis	0.272727	0.166667	1	0	sep
AttentionDeficitDisorderwithHyperactivity	OligoclonalBands	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Pancreatitis	0.272727	0.25	1	0	sep
AttentionDeficitDisorderwithHyperactivity	PeanutHypersensitivity	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Personality	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	PlateletFunctionTests	0.272727	0.321212	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Psoriasis	0.272727	0.222222	1	0	sep
AttentionDeficitDisorderwithHyperactivity	Purines	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	TyphoidFever	0.272727	0	1	0	sep
AttentionDeficitDisorderwithHyperactivity	VaccinePotency	0.272727	0.49375	1	0	sep
AttentionDeficitDisorderwithHyperactivity	lipoproteinA_I	0.272727	0.227273	1	0	sep
AudiometryPure_Tone	AlzheimerDisease	0.318182	0.246154	1	0	sep
AudiometryPure_Tone	ApolipoproteinsB	0.318182	0.166667	1	0	sep
AudiometryPure_Tone	ArthritisRheumatoid	0.318182	0.208633	1	0	sep
AudiometryPure_Tone	BloodPressure	0.318182	0.289116	1	0	sep
AudiometryPure_Tone	BodyWeight	0.318182	0.335878	1	0	sep
AudiometryPure_Tone	CornealPachymetry	0.318182	0.576923	1	0	sep
AudiometryPure_Tone	DrugResistance	0.318182	0.111111	1	0	sep
AudiometryPure_Tone	ErythrocyteCount	0.318182	0.27907	1	0	sep
AudiometryPure_Tone	ErythrocyteIndices	0.318182	0.252427	1	0	sep
AudiometryPure_Tone	Erythrocytes	0.318182	0.111111	1	0	sep
AudiometryPure_Tone	EyeColor	0.318182	0.25	1	0	sep
AudiometryPure_Tone	Eyebrows	0.318182	0.171429	1	0	sep
AudiometryPure_Tone	HairColor	0.318182	0.15	1	0	sep
AudiometryPure_Tone	HandStrength	0.318182	0	1	0	sep
AudiometryPure_Tone	Hematocrit	0.318182	0.317073	1	0	sep
AudiometryPure_Tone	InfluenzaAVirusH1N1Subtype	0.318182	0.209302	2	0	sep
AudiometryPure_Tone	Insulin	0.318182	0.0882353	1	0	sep
AudiometryPure_Tone	LupusErythematosusSystemic	0.318182	0.255605	1	0	sep
AudiometryPure_Tone	Memory	0.318182	0	1	0	sep
AudiometryPure_Tone	Menarche	0.318182	0.189394	1	0	sep
AudiometryPure_Tone	MentalCompetency	0.318182	0.214286	1	0	sep
AudiometryPure_Tone	MentalDisorders	0.318182	0.478261	1	0	sep
AudiometryPure_Tone	MentalProcesses	0.318182	0	1	0	sep
AudiometryPure_Tone	OcularPhysiologicalPhenomena	0.318182	0	1	0	sep
AudiometryPure_Tone	Osteoporosis	0.318182	0.0666667	1	0	sep
AudiometryPure_Tone	Schizophrenia	0.318182	0.396783	2	0	sep
AudiometryPure_Tone	TemporomandibularJointDisorders	0.318182	0	1	0	sep
AudiometryPure_Tone	lipoproteinA_I	0.318182	0.227273	1	0	sep
Autoantibodies	Albuminuria	0.4	0.0666667	1	0	sep
Autoantibodies	ArterialPressure	0.4	0.176471	1	0	sep
Autoantibodies	Asthma	0.4	0.229885	1	0	sep
Autoantibodies	BehcetSyndrome	0.4	0.0909091	1	0	sep
Autoantibodies	BirthWeight	0.4	0	1	0	sep
Autoantibodies	BloodGlucose	0.4	0.2	1	0	sep
Autoantibodies	C_ReactiveProtein	0.4	0.11194	1	0	sep
Autoantibodies	CarcinomaSquamousCell	0.4	0.258065	1	0	sep
Autoantibodies	CoronaryArteryDisease	0.4	0.5	1	0	sep
Autoantibodies	DermatitisAtopic	0.4	0.110092	3	0	sep
Autoantibodies	DiabetesGestational	0.4	0	1	0	sep
Autoantibodies	Emotions	0.4	0.0909091	1	0	sep
Autoantibodies	EndometrialNeoplasms	0.4	0.416667	1	0	sep
Autoantibodies	Eosinophils	0.4	0	1	0	sep
Autoantibodies	Epstein_BarrVirusNuclearAntigens	0.4	0	1	0	sep
Autoantibodies	EsophagealNeoplasms	0.4	0.230769	1	0	sep
Autoantibodies	Fenofibrate	0.4	0.0625	1	0	sep
Autoantibodies	Fibrinogen	0.4	0.204819	1	0	sep
Autoantibodies	HIV_1	0.4	0.0512821	1	0	sep
Autoantibodies	Hemoglobins	0.4	0.35	1	0	sep
Autoantibodies	HepatitisAutoimmune	0.4	0	1	0	sep
Autoantibodies	Hypersensitivity	0.4	0.309524	1	0	sep
Autoantibodies	Hypertension	0.4	0.0857143	1	0	sep
Autoantibodies	Interleukin_2ReceptoralphaSubunit	0.4	0	1	0	sep
Autoantibodies	MeanPlateletVolume	0.4	0.236842	1	0	sep
Autoantibodies	Melanoma	0.4	0.285714	1	0	sep
Autoantibodies	MentalProcesses	0.4	0	1	0	sep
Autoantibodies	Metabolism	0.4	0.375839	1	0	sep
Autoantibodies	PeripheralNervousSystemDiseases	0.4	0.166667	1	0	sep
Autoantibodies	PlateletCount	0.4	0.150943	1	0	sep
Autoantibodies	ReverseTranscriptaseInhibitors	0.4	0.103448	1	0	sep
Autoantibodies	SupranuclearPalsyProgressive	0.4	0	1	0	sep
Autoantibodies	Tonsillectomy	0.4	0.128571	1	0	sep
Autoantibodies	WernickeArea	0.4	0	1	0	sep
Autoantibodies	beta2_Microglobulin	0.4	0.038961	1	0	sep
Autoantibodies	blood	0.4	0.166667	1	0	sep
AutoimmuneDiseases	ArthritisPsoriatic	0.346939	0.0181818	2	0	sep
AutoimmuneDiseases	BloodPressure	0.346939	0.289116	1	0	sep
AutoimmuneDiseases	BodyHeight	0.346939	0.339093	2	0	sep
AutoimmuneDiseases	C_ReactiveProtein	0.346939	0.11194	1	0	sep
AutoimmuneDiseases	CarcinomaHepatocellular	0.346939	0.0740741	1	0	sep
AutoimmuneDiseases	CarcinomaSquamousCell	0.346939	0.258065	1	0	sep
AutoimmuneDiseases	Cartilage	0.346939	0.695652	2	0	sep
AutoimmuneDiseases	ChildDevelopmentDisordersPervasive	0.346939	0.166667	1	0	sep
AutoimmuneDiseases	ColorectalNeoplasms	0.346939	0.296296	1	0	sep
AutoimmuneDiseases	DepressiveDisorder	0.346939	0.152778	1	0	sep
AutoimmuneDiseases	DermatitisAtopic	0.346939	0.110092	3	0	sep
AutoimmuneDiseases	Education	0.346939	0.317881	1	0	sep
AutoimmuneDiseases	Emotions	0.346939	0.0909091	1	0	sep
AutoimmuneDiseases	Epstein_BarrVirusNuclearAntigens	0.346939	0	1	0	sep
AutoimmuneDiseases	EsophagealNeoplasms	0.346939	0.230769	1	0	sep
AutoimmuneDiseases	Fenofibrate	0.346939	0.0625	1	0	sep
AutoimmuneDiseases	GastrointestinalMicrobiome	0.346939	0.240506	1	0	sep
AutoimmuneDiseases	HIV_1	0.346939	0.0512821	1	0	sep
AutoimmuneDiseases	HeartRate	0.346939	0.272727	1	0	sep
AutoimmuneDiseases	Hypertriglyceridemia	0.346939	0.214286	1	0	sep
AutoimmuneDiseases	IL1RL1proteinhuman	0.346939	0.125	1	0	sep
AutoimmuneDiseases	ImmunoglobulinA	0.346939	0.25	1	0	sep
AutoimmuneDiseases	InfluenzaAVirusH1N1Subtype	0.346939	0.209302	1	0	sep
AutoimmuneDiseases	Interleukin_2ReceptoralphaSubunit	0.346939	0	1	0	sep
AutoimmuneDiseases	Leprosy	0.346939	0.0425532	2	0	sep
AutoimmuneDiseases	LipoproteinsVLDL	0.346939	0.196429	1	0	sep
AutoimmuneDiseases	LiverCirrhosisBiliary	0.346939	0.216667	3	0	sep
AutoimmuneDiseases	Metabolome	0.346939	0.111111	1	0	sep
AutoimmuneDiseases	Microbiota	0.346939	0.333333	1	0	sep
AutoimmuneDiseases	MyopiaDegenerative	0.346939	0.173913	1	0	sep
AutoimmuneDiseases	ParkinsonDisease	0.346939	0.276596	1	0	sep
AutoimmuneDiseases	PeripheralNervousSystemDiseases	0.346939	0.166667	1	0	sep
AutoimmuneDiseases	Phosphorus	0.346939	0.142857	1	0	sep
AutoimmuneDiseases	PolycysticOvarySyndrome	0.346939	0.366667	1	0	sep
AutoimmuneDiseases	Prostate_SpecificAntigen	0.346939	0.230769	1	0	sep
AutoimmuneDiseases	ReverseTranscriptaseInhibitors	0.346939	0.103448	1	0	sep
AutoimmuneDiseases	Tonsillectomy	0.346939	0.128571	1	0	sep
AutoimmuneDiseases	Vitiligo	0.346939	0.0862069	3	0	sep
AutoimmuneDiseases	blood	0.346939	0.166667	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Adiponectin	0.272727	0.111111	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	AlcoholDrinking	0.272727	0.189189	2	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Alopecia	0.272727	0.210526	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	AlzheimerDisease	0.272727	0.246154	2	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	ArthritisRheumatoid	0.272727	0.208633	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Asthma	0.272727	0.229885	1	2	opo
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	BloodPressure	0.272727	0.289116	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	BodyMassIndex	0.272727	0.365989	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	BodyWeight	0.272727	0.335878	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	BodyWeightChanges	0.272727	0	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	BronchodilatorAgents	0.272727	0.172932	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	C_ReactiveProtein	0.272727	0.11194	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Cardiomegaly	0.272727	0.65	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Cholesterol	0.272727	0.231527	2	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	CholesterolHDL	0.272727	0.253472	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	CholesterolLDL	0.272727	0.366102	2	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	CognitionDisorders	0.272727	0.230769	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	CognitiveDysfunction	0.272727	0.212121	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	DepressiveDisorder	0.272727	0.152778	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	DietHigh_Fat	0.272727	0	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Echocardiography	0.272727	0.349398	2	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Electrocardiography	0.272727	0.3	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Emotions	0.272727	0.0909091	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Eyebrows	0.272727	0.171429	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Fingers	0.272727	0	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Gait	0.272727	0	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Hip	0.272727	0.439114	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Insulin	0.272727	0.0882353	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	InsulinResistance	0.272727	0.135135	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Lipids	0.272727	0.303571	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Longevity	0.272727	0.26087	1	2	opo
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	LungVolumeMeasurements	0.272727	0.219178	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	MacularDegeneration	0.272727	0.454545	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	MotionSickness	0.272727	0	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	MyocardialInfarction	0.272727	0.418182	1	2	opo
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	NitricOxide	0.272727	0.142857	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	Otitis	0.272727	0.24	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	PlateletFunctionTests	0.272727	0.321212	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	PolychlorinatedBiphenyls	0.272727	0.357143	1	2	opo
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	ReceptorsTumorNecrosisFactorTypeII	0.272727	0.857143	1	0	sep
Autosomaldominantcompellinghelioophthalmicoutburstsyndrome	SeizuresFebrile	0.272727	0	1	0	sep
