Pathway StId	Pathway Name	# Entities Found	# Entities Total	Entities Ratio	Entities P-Value	Significant	Entities FDR	# Reactions Found	# Reactions Total	Reactions Ratio	Entities Found	Reactions Found
R-HSA-2980767	"Activation of NIMA Kinases NEK9, NEK6, NEK7"	7	7	1.0	0.5503396446695104	No	0.0	4	11	0.36363636363636365	O95067,P06493,P14635,P53350,Q8TD19,Q8TDX7,Q9HC98	R-HSA-2980720,R-HSA-2984220,R-HSA-2984226,R-HSA-2984258
R-HSA-442755	"Activation of NMDA receptors and postsynaptic events"	43	43	1.0	0.5204090371156591	No	0.0	24	60	0.4	O14827,O15399,O15530,O60266,P01112,P04049,P07196,P0DP23,P10301,P15056,P16220,P17612,P22612,P22694,P28482,P35609,P40145,P42261,P42262,P42263,P48058,P51812,P51817,P78352,Q05586,Q08828,Q12879,Q12959,Q13224,Q13554,Q13555,Q13557,Q13972,Q14957,Q15349,Q15418,Q15700,Q16566,Q8N5S9,Q92796,Q96NW7,Q9UK32,Q9UQM7	R-HSA-111912,R-HSA-111913,R-HSA-111915,R-HSA-111919,R-HSA-112282,R-HSA-432162,R-HSA-432164,R-HSA-432172,R-HSA-438037,R-HSA-442715,R-HSA-442724,R-HSA-442725,R-HSA-442726,R-HSA-442732,R-HSA-442737,R-HSA-442739,R-HSA-442749,R-HSA-442760,R-HSA-443475,R-HSA-444253,R-HSA-444792,R-HSA-445367,R-HSA-74448,R-HSA-9614185
R-HSA-111448	"Activation of NOXA and translocation to mitochondria"	5	5	1.0	0.5595493568882131	No	0.0	3	5	0.6	P04637,Q01094,Q13794,Q14186,Q14188	R-HSA-140216,R-HSA-4331327,R-HSA-4331331
R-HSA-451307	"Activation of Na-permeable kainate receptors"	2	2	1.0	0.5940204570806515	No	0.0	2	2	1.0	P39086,Q13002	R-HSA-451309,R-HSA-451310
R-HSA-629602	"Activation of Nicotinic Acetylcholine Receptors"	14	14	1.0	0.5356245926787373	No	0.0	6	14	0.42857142857142855	P02708,P07510,P17787,P30532,P30926,P32297,P36544,P43681,Q04844,Q05901,Q07001,Q15822,Q15825,Q9UGM1	R-HSA-622325,R-HSA-622326,R-HSA-629588,R-HSA-629595,R-HSA-629596,R-HSA-629599
R-HSA-2151209	"Activation of PPARGC1A (PGC-1alpha) by phosphorylation"	10	10	1.0	0.5421311110794712	No	0.0	2	12	0.16666666666666666	O43741,P53778,P54619,P54646,Q15759,Q16539,Q9UBK2,Q9UGI9,Q9UGJ0,Q9Y478	R-HSA-1592233,R-HSA-1592244
R-HSA-139915	"Activation of PUMA and translocation to mitochondria"	9	9	1.0	0.5444050432453672	No	0.0	3	9	0.3333333333333333	O15350,P04637,Q01094,Q13625,Q14186,Q14188,Q96KQ4,Q9BXH1,Q9H3D4	R-HSA-139914,R-HSA-4331324,R-HSA-4331340
R-HSA-428540	"Activation of RAC1"	13	13	1.0	0.5369647499225385	No	0.0	4	13	0.3076923076923077	O43639,O75914,O94813,O96013,P16333,P63000,Q07889,Q07890,Q13153,Q13177,Q9NQU5,Q9P286,Q9Y6N7	R-HSA-428511,R-HSA-428515,R-HSA-428531,R-HSA-428535
R-HSA-1169092	"Activation of RAS in B cells"	5	5	1.0	0.5595493568882131	No	0.0	1	5	0.2	O95267,P01111,P01112,P01116,Q8IV61	R-HSA-1168636
R-HSA-5635838	"Activation of SMO"	10	10	1.0	0.5421311110794712	No	0.0	8	12	0.6666666666666666	A8K855,P25098,P32121,P48729,P49407,P57679,Q6IPM2,Q86UK5,Q99835,Q9Y496	R-HSA-5632667,R-HSA-5632670,R-HSA-5632671,R-HSA-5632672,R-HSA-5632674,R-HSA-5632679,R-HSA-5633040,R-HSA-5633051
R-HSA-187015	"Activation of TRKA receptors"	6	6	1.0	0.55436720271584	No	0.0	7	8	0.875	P01138,P04629,P18509,P29274,P41586,Q16620	R-HSA-166538,R-HSA-166542,R-HSA-166544,R-HSA-187661,R-HSA-187678,R-HSA-9612996,R-HSA-9613023
R-HSA-111459	"Activation of caspases through apoptosome-mediated cleavage"	5	5	1.0	0.5595493568882131	No	0.0	2	5	0.4	O14727,P42574,P55210,P55211,P99999	R-HSA-114252,R-HSA-114261
R-HSA-2426168	"Activation of gene expression by SREBF (SREBP)"	6	6	1.0	0.55436720271584	No	0.0	21	7	3.0	P08047,P23511,P25208,P36956,Q12772,Q13952	R-HSA-2065966,R-HSA-2426144,R-HSA-2426146,R-HSA-2426147,R-HSA-2426148,R-HSA-2426149,R-HSA-2426150,R-HSA-2426151,R-HSA-2426152,R-HSA-2426153,R-HSA-2426154,R-HSA-2426155,R-HSA-2426156,R-HSA-2426157,R-HSA-2426158,R-HSA-2426160,R-HSA-2426161,R-HSA-2426162,R-HSA-2426163,R-HSA-2426164,R-HSA-6800052
R-HSA-451326	"Activation of kainate receptors upon glutamate binding"	30	30	1.0	0.5243890738887678	No	0.0	6	31	0.1935483870967742	O14610,O14775,O60262,P0DP23,P16520,P39086,P50150,P50151,P59768,P61601,P61952,P62873,P62879,P63211,P63215,P63218,P78352,Q00722,Q01970,Q12959,Q13002,Q13003,Q16099,Q16478,Q92796,Q9HAV0,Q9NQ66,Q9P2W3,Q9UBI6,Q9UK08	R-HSA-451283,R-HSA-451309,R-HSA-451310,R-HSA-451311,R-HSA-500708,R-HSA-500717
R-HSA-450341	"Activation of the AP-1 family of transcription factors"	10	10	1.0	0.5421311110794712	No	0.0	5	13	0.38461538461538464	P01100,P05412,P15336,P27361,P28482,P45983,P45984,P53779,Q15759,Q16539	R-HSA-168053,R-HSA-168136,R-HSA-168440,R-HSA-450292,R-HSA-450325
R-HSA-8866907	"Activation of the TFAP2 (AP-2) family of transcription factors"	12	12	1.0	0.5384693980923729	No	0.0	4	12	0.3333333333333333	O95619,P05549,Q09472,Q6VUC0,Q7Z6R9,Q92481,Q92754,Q92793,Q96RK1,Q99966,Q99967,Q9NZC7	R-HSA-8864278,R-HSA-8864307,R-HSA-8864577,R-HSA-8864595
R-HSA-72662	"Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	60	60	1.0	0.5173197293290457	No	0.0	5	60	0.08333333333333333	O00303,O15371,O15372,O75821,O75822,P05198,P06730,P08708,P08865,P11940,P15880,P20042,P22090,P23396,P23588,P25398,P39019,P41091,P42677,P46781,P46782,P46783,P47813,P55884,P60228,P60842,P60866,P61247,P62081,P62241,P62244,P62249,P62263,P62266,P62269,P62273,P62277,P62280,P62701,P62753,P62841,P62847,P62851,P62854,P62857,P62861,P62979,P63220,Q04637,Q13347,Q13541,Q14152,Q14240,Q15056,Q71UM5,Q7L2H7,Q8TD47,Q99613,Q9UBQ5,Q9Y262	R-HSA-156808,R-HSA-157849,R-HSA-72622,R-HSA-72631,R-HSA-72635
R-HSA-2485179	"Activation of the phototransduction cascade"	11	11	1.0	0.5401751436090697	No	0.0	8	16	0.5	O60721,P08100,P10523,P11488,P16499,P18545,P29973,P35913,P62873,P63211,Q14028	R-HSA-2485180,R-HSA-2485182,R-HSA-2514865,R-HSA-2514867,R-HSA-2514891,R-HSA-74059,R-HSA-74065,R-HSA-74101
R-HSA-68962	"Activation of the pre-replicative complex"	33	33	1.0	0.5232638950701552	No	0.0	9	33	0.2727272727272727	O00311,O43913,O43929,O75419,O75496,P09884,P15927,P24941,P25205,P27694,P33991,P33992,P33993,P35244,P49642,P49643,P49736,P56282,Q07864,Q13156,Q13415,Q13416,Q14181,Q14566,Q7L590,Q99741,Q9H211,Q9NR33,Q9NRF9,Q9UBD5,Q9UBU7,Q9UJA3,Q9Y5N6	R-HSA-68914,R-HSA-68916,R-HSA-68917,R-HSA-68918,R-HSA-68919,R-HSA-68940,R-HSA-68954,R-HSA-68960,R-HSA-69299
R-HSA-75108	"Activation, myristolyation of BID and translocation to mitochondria"	4	4	1.0	0.5665678598010263	No	0.0	4	5	0.8	P10144,P30419,P55957,Q14790	R-HSA-139893,R-HSA-139898,R-HSA-139920,R-HSA-141367
R-HSA-114294	"Activation, translocation and oligomerization of BAX"	2	2	1.0	0.5940204570806515	No	0.0	4	2	2.0	P55957,Q07812	R-HSA-114264,R-HSA-114275,R-HSA-139917,R-HSA-168849
R-HSA-1482798	"Acyl chain remodeling of CL"	6	6	1.0	0.55436720271584	No	0.0	9	6	1.5	O60733,P40939,P47712,P55084,Q16635,Q6UWP7	R-HSA-1482759,R-HSA-1482775,R-HSA-1482778,R-HSA-1482781,R-HSA-1482794,R-HSA-1482850,R-HSA-1482861,R-HSA-1482867,R-HSA-1482894
R-HSA-1482883	"Acyl chain remodeling of DAG and TAG"	8	8	1.0	0.547093475298884	No	0.0	8	8	1.0	O75907,Q6E213,Q6IED9,Q6ZPD8,Q96AD5,Q96PD7,Q99685,Q9NST1	R-HSA-1482543,R-HSA-1482647,R-HSA-1482654,R-HSA-1482777,R-HSA-1482811,R-HSA-1482889,R-HSA-5696448,R-HSA-8848580
R-HSA-1482788	"Acyl chain remodelling of PC"	27	27	1.0	0.5256975564974432	No	0.0	9	27	0.3333333333333333	O15496,O60733,P04054,P0C869,P14555,P39877,P47712,P53816,Q13018,Q3MJ16,Q643R3,Q68DD2,Q6P1A2,Q6P1J6,Q6P4A8,Q6ZWT7,Q7L5N7,Q86XP0,Q8N661,Q8NF37,Q9BZM1,Q9BZM2,Q9NP80,Q9NZ20,Q9NZK7,Q9UNK4,Q9UP65	R-HSA-1482533,R-HSA-1482547,R-HSA-1482816,R-HSA-1482827,R-HSA-1482856,R-HSA-1482862,R-HSA-1602399,R-HSA-1602417,R-HSA-8874435
R-HSA-1482839	"Acyl chain remodelling of PE"	29	29	1.0	0.5248025332907276	No	0.0	9	29	0.3103448275862069	O15496,O60733,P04054,P0C869,P14555,P39877,P47712,P53816,Q13018,Q3MJ16,Q643R3,Q68DD2,Q6P1A2,Q6P4A8,Q6ZNC8,Q6ZWT7,Q86XP0,Q8TB40,Q96KN8,Q9BZM1,Q9BZM2,Q9HDD0,Q9NP80,Q9NWW9,Q9NZ20,Q9NZK7,Q9UL19,Q9UNK4,Q9UP65	R-HSA-1482646,R-HSA-1482667,R-HSA-1482828,R-HSA-1482884,R-HSA-1482887,R-HSA-1482892,R-HSA-1602398,R-HSA-5694583,R-HSA-8858298
R-HSA-1482925	"Acyl chain remodelling of PG"	18	18	1.0	0.5314342763065681	No	0.0	10	18	0.5555555555555556	O15496,P04054,P0C869,P14555,P39877,P47712,Q13018,Q643R3,Q68DD2,Q86XP0,Q8NF37,Q92604,Q9BZM1,Q9BZM2,Q9NZ20,Q9NZK7,Q9UJA2,Q9UNK4	R-HSA-1482539,R-HSA-1482546,R-HSA-1482635,R-HSA-1482689,R-HSA-1482745,R-HSA-1482847,R-HSA-1482900,R-HSA-1482907,R-HSA-1482920,R-HSA-1602368
R-HSA-1482922	"Acyl chain remodelling of PI"	17	17	1.0	0.5323413269909887	No	0.0	6	17	0.35294117647058826	O15496,P04054,P14555,P39877,P47712,P53816,Q13018,Q3MJ16,Q68DD2,Q6P4A8,Q86XP0,Q96N66,Q9BZM1,Q9BZM2,Q9NZK7,Q9UNK4,Q9UP65	R-HSA-1482598,R-HSA-1482626,R-HSA-1482825,R-HSA-1482868,R-HSA-1482932,R-HSA-1602377
R-HSA-1482801	"Acyl chain remodelling of PS"	22	22	1.0	0.5284487129675034	No	0.0	8	22	0.36363636363636365	O15496,P04054,P0C869,P14555,P39877,P47712,P53816,Q13018,Q3MJ16,Q53H76,Q643R3,Q68DD2,Q6P1A2,Q6ZNC8,Q86XP0,Q9BXB5,Q9BZF1,Q9BZM1,Q9BZM2,Q9H0X9,Q9NZK7,Q9UNK4	R-HSA-1482636,R-HSA-1482691,R-HSA-1482771,R-HSA-1482776,R-HSA-1482897,R-HSA-1602374,R-HSA-8867876,R-HSA-8869425
R-HSA-1280218	"Adaptive Immune System"	805	805	1.0	0.5052636708930575	No	0.0	224	862	0.25986078886310904	A0A075B6P5,A0A075B6S6,A0A0A6YYK7,A0A0C4DH25,A0A0C4DH73,A0AVT1,A0M8Q6,A2KUC3,A2NJV5,A2NXD2,A6NI73,A6NK59,A8K4G0,C9JR72,O00161,O00206,O00221,O00329,O00459,O00478,O00481,O00762,O14543,O14796,O14920,O14931,O14933,O15033,O15111,O15117,O15181,O15389,O15524,O15530,O15533,O43164,O43255,O43318,O43353,O43561,O43699,O43747,O43865,O43914,O60260,O60291,O60437,O60603,O60662,O60880,O60911,O75019,O75022,O75023,O75144,O75396,O75791,O75914,O76036,O94822,O94855,O94874,O94941,O94952,O94972,O94973,O94979,O95198,O95267,O95352,O95376,O95398,O95486,O95487,O95644,O95714,O95727,O95782,O95944,O95971,O95999,P01024,P01111,P01112,P01116,P01593,P01594,P01597,P01599,P01601,P01602,P01611,P01614,P01615,P01619,P01624,P01699,P01700,P01701,P01703,P01704,P01705,P01706,P01709,P01714,P01715,P01717,P01718,P01721,P01730,P01732,P01733,P01737,P01742,P01743,P01762,P01763,P01764,P01766,P01767,P01768,P01772,P01780,P01782,P01814,P01817,P01824,P01825,P01834,P01848,P01850,P01871,P01880,P01889,P01891,P01892,P01893,P01903,P01906,P01909,P01911,P01912,P01920,P03989,P04049,P04211,P04222,P04229,P04233,P04234,P04430,P04432,P04433,P04435,P04437,P04439,P04440,P04839,P05107,P05362,P05534,P05538,P05556,P05771,P06126,P06239,P06241,P06310,P06312,P06315,P06331,P06340,P06756,P07339,P07711,P07766,P07858,P07947,P07948,P08571,P08575,P08637,P09496,P09668,P09693,P0CF74,P0CG04,P0CG05,P0CG06,P0CG47,P0CG48,P0DP23,P10314,P10316,P10319,P10321,P10619,P10747,P10966,P11021,P11912,P12314,P12830,P12931,P13164,P13284,P13498,P13598,P13612,P13746,P13747,P13760,P13761,P13762,P13765,P14091,P14151,P14209,P14598,P15151,P15391,P15498,P15813,P16188,P16189,P16190,P16298,P16333,P16410,P16671,P16885,P17612,P17693,P18084,P18462,P18463,P18464,P18465,P18627,P19174,P19320,P19474,P19838,P19878,P20036,P20039,P20138,P20273,P20701,P20963,P22314,P22612,P22694,P22897,P23083,P25774,P25942,P25963,P26010,P26715,P26718,P27797,P27824,P27986,P28067,P28068,P28906,P29016,P29017,P29350,P29965,P30101,P30153,P30154,P30260,P30443,P30447,P30450,P30453,P30455,P30456,P30457,P30459,P30460,P30461,P30462,P30464,P30466,P30475,P30479,P30480,P30481,P30483,P30484,P30485,P30486,P30487,P30488,P30490,P30491,P30492,P30493,P30495,P30498,P30499,P30501,P30504,P30505,P30508,P30510,P30511,P30512,P30685,P31749,P31751,P31946,P31994,P32942,P33681,P40200,P40259,P40337,P41002,P41217,P41226,P41240,P41279,P42081,P42336,P42338,P42345,P42768,P43234,P43235,P43403,P43405,P43626,P43627,P43628,P43629,P43630,P43631,P46934,P47736,P47989,P48995,P49427,P49459,P50552,P50570,P51451,P51668,P51965,P53634,P53680,P53992,P55735,P56377,P57775,P58753,P59901,P60033,P60059,P60468,P60484,P60604,P60953,P61077,P61081,P61086,P61088,P61224,P61619,P61769,P61966,P62253,P62256,P62714,P62834,P62837,P62877,P62979,P62987,P62993,P63000,P63010,P63098,P63104,P63146,P63208,P67775,P68036,P78310,P78317,P78410,P79483,P80748,P84077,P85299,Q00610,Q03518,Q03519,Q04206,Q04759,Q04826,Q04864,Q05086,Q05193,Q05516,Q06124,Q06187,Q07000,Q07889,Q08209,Q08708,Q08881,Q09160,Q10567,Q12834,Q12846,Q12913,Q12918,Q12968,Q13042,Q13049,Q13094,Q13153,Q13177,Q13191,Q13241,Q13309,Q13362,Q13404,Q13410,Q13469,Q13477,Q13586,Q13616,Q13617,Q13618,Q13976,Q14139,Q14145,Q14571,Q14573,Q14643,Q14669,Q14738,Q14773,Q14954,Q14999,Q15034,Q15080,Q15116,Q15172,Q15173,Q15345,Q15369,Q15370,Q15386,Q15399,Q15436,Q15653,Q15751,Q15762,Q15819,Q16537,Q16763,Q17RB8,Q29718,Q29836,Q29865,Q29940,Q29960,Q29963,Q29974,Q29980,Q29983,Q2Q1W2,Q30134,Q30154,Q30167,Q31610,Q31612,Q496F6,Q53GT1,Q5GLZ8,Q5KU26,Q5NV61,Q5NV62,Q5NV64,Q5NV65,Q5NV66,Q5NV67,Q5NV68,Q5NV69,Q5NV75,Q5NV79,Q5NV80,Q5NV81,Q5NV82,Q5NV83,Q5NV84,Q5NV85,Q5NV86,Q5NV87,Q5NV89,Q5NV90,Q5NV91,Q5NV92,Q5T1C6,Q5T2D2,Q5T447,Q5T4S7,Q5U5Q3,Q5U5R9,Q5VTB9,Q5VVX9,Q5XPI4,Q5XUX0,Q5XUX1,Q5XX13,Q5Y7A7,Q63HN8,Q684P5,Q68D85,Q6GTX8,Q6ISS4,Q6P050,Q6PCT2,Q6PI73,Q6PIL0,Q6PIZ9,Q6Q0C0,Q6R327,Q6UWE0,Q6UX41,Q6UXB4,Q6UXG3,Q6UXG8,Q6UXN2,Q6UXZ3,Q6X9E4,Q6ZMZ0,Q6ZNA4,Q6ZUJ8,Q6ZVZ8,Q712K3,Q7KYR7,Q7L5Y6,Q7LDG7,Q7Z3V4,Q7Z419,Q7Z6A9,Q7Z6E9,Q7Z6J0,Q7Z6J8,Q7Z6Z7,Q7Z7E8,Q86V97,Q86WT6,Q86XK2,Q86XS8,Q86XT4,Q86Y13,Q86YT9,Q86YW5,Q8IUQ4,Q8IV61,Q8IVK1,Q8IVU3,Q8IWV7,Q8IWV8,Q8IYJ0,Q8IYS5,Q8IYU2,Q8N149,Q8N1E6,Q8N2K1,Q8N3Y1,Q8N423,Q8N461,Q8N6C8,Q8N6D2,Q8N7E2,Q8N8S7,Q8NC69,Q8NCQ5,Q8ND25,Q8NEE6,Q8NEZ5,Q8NFY9,Q8NG27,Q8NHG8,Q8NHJ6,Q8NHL6,Q8NHZ8,Q8NI29,Q8TB52,Q8TBB1,Q8TBC4,Q8TC41,Q8TD07,Q8TD46,Q8TDB6,Q8TDQ1,Q8TF61,Q8WV28,Q8WV44,Q8WVD3,Q8WVN8,Q8WVV5,Q8WVZ9,Q8WWI1,Q8WWX0,Q8WXH4,Q8WXI3,Q8WXJ9,Q8WXK1,Q8WXK3,Q8WXK4,Q8WY64,Q8WZA2,Q92478,Q92569,Q92637,Q92692,Q92835,Q92956,Q92990,Q93033,Q93034,Q95365,Q95604,Q95IE3,Q969H0,Q969K3,Q969M7,Q969P5,Q969Q1,Q969T4,Q969U6,Q96A44,Q96AX9,Q96B02,Q96B97,Q96BD6,Q96BH1,Q96CD0,Q96CW1,Q96D31,Q96DU3,Q96DX5,Q96E93,Q96EF6,Q96F44,Q96FS4,Q96IG2,Q96J02,Q96KE9,Q96L50,Q96LC7,Q96LR5,Q96ME1,Q96MP8,Q96NS5,Q96PC3,Q96PM5,Q96PQ1,Q96PQ7,Q96PU5,Q96Q27,Q96RL6,Q96RU7,Q96SN7,Q99538,Q99558,Q99619,Q99706,Q99836,Q99962,Q9BPZ7,Q9BQ51,Q9BS18,Q9BSL1,Q9BV68,Q9BVC4,Q9BWF2,Q9BXL7,Q9BXS5,Q9BYM8,Q9BZM4,Q9BZM6,Q9BZZ2,Q9C026,Q9C037,Q9C0C9,Q9GIY3,Q9GZZ9,Q9H0C5,Q9H0H3,Q9H0M0,Q9H1A4,Q9H2C0,Q9H469,Q9H4M3,Q9H4P4,Q9H672,Q9H765,Q9H832,Q9H9P5,Q9H9S3,Q9HAU4,Q9HCE7,Q9HCM9,Q9NNX6,Q9NP99,Q9NQ25,Q9NQ86,Q9NQX5,Q9NRD1,Q9NV58,Q9NVR0,Q9NVW2,Q9NWQ8,Q9NWX5,Q9NXK8,Q9NYG5,Q9NYJ8,Q9NYZ4,Q9NZC2,Q9NZQ7,Q9NZS2,Q9P2J3,Q9P2K6,Q9P2N7,Q9P2P5,Q9TNN7,Q9TQE0,Q9UBF6,Q9UBG0,Q9UBK5,Q9UBS8,Q9UBX1,Q9UDY8,Q9UGN4,Q9UH77,Q9UH90,Q9UHC7,Q9UHP7,Q9UI08,Q9UII4,Q9UIQ6,Q9UIR0,Q9UJ71,Q9UJP4,Q9UJT9,Q9UJX2,Q9UJX3,Q9UJX4,Q9UJX5,Q9UJX6,Q9UK22,Q9UK96,Q9UK97,Q9UKA1,Q9UKA2,Q9UKB1,Q9UKJ0,Q9UKJ1,Q9UKT5,Q9UKT6,Q9UKT7,Q9UKT8,Q9ULT8,Q9UM11,Q9UM13,Q9UMF0,Q9UN19,Q9UNE7,Q9UQ16,Q9Y243,Q9Y252,Q9Y286,Q9Y297,Q9Y2C9,Q9Y2M5,Q9Y2R2,Q9Y2X8,Q9Y336,Q9Y385,Q9Y3I1,Q9Y4B6,Q9Y4K3,Q9Y4L5,Q9Y508,Q9Y574,Q9Y575,Q9Y576,Q9Y6B6,Q9Y6I7,Q9Y6K9,Q9Y6Q5,Q9Y6W8,Q9Y6Y9	R-HSA-1112666,R-HSA-1168373,R-HSA-1168376,R-HSA-1168636,R-HSA-1168638,R-HSA-1168641,R-HSA-1168642,R-HSA-1168644,R-HSA-1236939,R-HSA-1236940,R-HSA-1236941,R-HSA-1236943,R-HSA-1236947,R-HSA-1236948,R-HSA-1236949,R-HSA-1236954,R-HSA-1236955,R-HSA-1236956,R-HSA-1236958,R-HSA-1236967,R-HSA-169680,R-HSA-169683,R-HSA-198270,R-HSA-198640,R-HSA-198941,R-HSA-198955,R-HSA-198958,R-HSA-198983,R-HSA-199014,R-HSA-199032,R-HSA-199043,R-HSA-199046,R-HSA-199050,R-HSA-199062,R-HSA-199079,R-HSA-199093,R-HSA-199112,R-HSA-199131,R-HSA-199144,R-HSA-199154,R-HSA-199161,R-HSA-199169,R-HSA-199404,R-HSA-199456,R-HSA-199518,R-HSA-199558,R-HSA-199566,R-HSA-199576,R-HSA-199579,R-HSA-199583,R-HSA-199587,R-HSA-202164,R-HSA-202165,R-HSA-202168,R-HSA-202174,R-HSA-202203,R-HSA-202212,R-HSA-202214,R-HSA-202216,R-HSA-202222,R-HSA-202233,R-HSA-202237,R-HSA-202241,R-HSA-202245,R-HSA-202248,R-HSA-202291,R-HSA-202307,R-HSA-202325,R-HSA-202328,R-HSA-202331,R-HSA-202344,R-HSA-202354,R-HSA-202365,R-HSA-202375,R-HSA-202394,R-HSA-202407,R-HSA-202437,R-HSA-202443,R-HSA-202453,R-HSA-202459,R-HSA-202466,R-HSA-202472,R-HSA-202478,R-HSA-202489,R-HSA-202500,R-HSA-202510,R-HSA-202541,R-HSA-2025890,R-HSA-203774,R-HSA-203979,R-HSA-2045911,R-HSA-2076220,R-HSA-2089927,R-HSA-2089943,R-HSA-2130336,R-HSA-2130349,R-HSA-2130478,R-HSA-2130486,R-HSA-2130504,R-HSA-2130640,R-HSA-2130641,R-HSA-2130706,R-HSA-2130731,R-HSA-213406,R-HSA-213407,R-HSA-2213236,R-HSA-2213239,R-HSA-2213240,R-HSA-2213241,R-HSA-2213243,R-HSA-2213244,R-HSA-2213246,R-HSA-2316429,R-HSA-2317314,R-HSA-2317332,R-HSA-354173,R-HSA-388808,R-HSA-388809,R-HSA-388811,R-HSA-388814,R-HSA-388817,R-HSA-388828,R-HSA-388829,R-HSA-388830,R-HSA-388831,R-HSA-388832,R-HSA-388833,R-HSA-389158,R-HSA-389348,R-HSA-389350,R-HSA-389352,R-HSA-389354,R-HSA-389381,R-HSA-389523,R-HSA-389532,R-HSA-389756,R-HSA-389758,R-HSA-389759,R-HSA-389762,R-HSA-389788,R-HSA-389919,R-HSA-389941,R-HSA-390329,R-HSA-392513,R-HSA-392530,R-HSA-392834,R-HSA-392835,R-HSA-430135,R-HSA-430180,R-HSA-430183,R-HSA-430190,R-HSA-430201,R-HSA-434700,R-HSA-434798,R-HSA-5685600,R-HSA-5685602,R-HSA-5685603,R-HSA-5685604,R-HSA-5685605,R-HSA-5685606,R-HSA-5685607,R-HSA-5685608,R-HSA-5686625,R-HSA-5690701,R-HSA-5690702,R-HSA-5690740,R-HSA-5696356,R-HSA-5696357,R-HSA-5696358,R-HSA-6793275,R-HSA-74448,R-HSA-8850326,R-HSA-8850356,R-HSA-8851018,R-HSA-8851038,R-HSA-8851044,R-HSA-8851979,R-HSA-8851988,R-HSA-8852010,R-HSA-8852013,R-HSA-8852200,R-HSA-8855375,R-HSA-8855381,R-HSA-8856157,R-HSA-8862084,R-HSA-8862090,R-HSA-8863858,R-HSA-8863895,R-HSA-8863914,R-HSA-8938431,R-HSA-8951498,R-HSA-8951499,R-HSA-8951500,R-HSA-8951595,R-HSA-913993,R-HSA-913996,R-HSA-939265,R-HSA-9606151,R-HSA-9606159,R-HSA-9606160,R-HSA-9606162,R-HSA-9606887,R-HSA-9606894,R-HSA-983138,R-HSA-983140,R-HSA-983142,R-HSA-983144,R-HSA-983145,R-HSA-983146,R-HSA-983147,R-HSA-983148,R-HSA-983152,R-HSA-983153,R-HSA-983157,R-HSA-983161,R-HSA-983422,R-HSA-983424,R-HSA-983425,R-HSA-983426,R-HSA-983696,R-HSA-983700,R-HSA-983703,R-HSA-983707,R-HSA-983709
R-HSA-417973	"Adenosine P1 receptors"	4	4	1.0	0.5665678598010263	No	0.0	2	4	0.5	P0DMS8,P29274,P29275,P30542	R-HSA-418904,R-HSA-418925
R-HSA-170660	"Adenylate cyclase activating pathway"	10	10	1.0	0.5421311110794712	No	0.0	4	10	0.4	O43306,O60266,O60503,O95622,P38405,P40145,P51828,Q08462,Q08828,Q8NFM4	R-HSA-170672,R-HSA-170676,R-HSA-170677,R-HSA-170685
R-HSA-170670	"Adenylate cyclase inhibitory pathway"	14	14	1.0	0.5356245926787373	No	0.0	5	14	0.35714285714285715	A8MTJ3,O43306,O60266,O60503,O95622,P04899,P08754,P38405,P40145,P51828,P63096,Q08462,Q08828,Q8NFM4	R-HSA-170666,R-HSA-170671,R-HSA-170674,R-HSA-170686,R-HSA-392206
R-HSA-418990	"Adherens junctions interactions"	31	31	1.0	0.5239958491499384	No	0.0	16	31	0.5161290322580645	O60716,P03950,P12830,P14923,P15151,P19022,P22223,P33151,P35221,P35222,P55196,P55283,P55285,P55286,P55287,P55289,P55290,P55291,Q12864,Q13634,Q15223,Q86UP0,Q8N126,Q8N3J6,Q92692,Q96NY8,Q9BY67,Q9NQS3,Q9ULB4,Q9ULB5,Q9Y6N8	R-HSA-419001,R-HSA-419002,R-HSA-419003,R-HSA-419011,R-HSA-420580,R-HSA-420582,R-HSA-420584,R-HSA-420586,R-HSA-420591,R-HSA-420592,R-HSA-420593,R-HSA-420595,R-HSA-420598,R-HSA-433711,R-HSA-433725,R-HSA-5692437
R-HSA-392023	"Adrenaline signalling through Alpha-2 adrenergic receptor"	3	3	1.0	0.5768425830551305	No	0.0	1	3	0.3333333333333333	P08913,P18089,P18825	R-HSA-390663
R-HSA-400042	"Adrenaline,noradrenaline inhibits insulin secretion"	23	23	1.0	0.5278271990091662	No	0.0	4	23	0.17391304347826086	O14610,O14775,O43306,O60262,O95622,P04899,P08913,P16520,P18825,P50150,P50151,P59768,P61952,P62873,P62879,P63096,P63211,P63215,P63218,Q9HAV0,Q9P2W3,Q9UBI6,Q9UK08	R-HSA-400037,R-HSA-400071,R-HSA-400092,R-HSA-400097
R-HSA-390696	"Adrenoceptors"	9	9	1.0	0.5444050432453672	No	0.0	5	9	0.5555555555555556	P07550,P08588,P08913,P13945,P18089,P18825,P25100,P35348,P35368	R-HSA-390641,R-HSA-390663,R-HSA-390674,R-HSA-9611851,R-HSA-9611852
R-HSA-879415	"Advanced glycosylation endproduct receptor signaling"	13	13	1.0	0.5369647499225385	No	0.0	4	13	0.3076923076923077	P04271,P05067,P09429,P0DJI8,P14314,P17931,P27361,P28482,P39656,P47755,P52907,P80511,Q15109	R-HSA-879358,R-HSA-879362,R-HSA-879377,R-HSA-879411
